Months Since Oldest Trade Open,Months Since Last Trade Open,Average Months in File,Satisfactory Trades,Trades 60+ Ever,Trades 90+ Ever,Bills Paid on Time,Months Since Last Delq.,Max Delq. Last 12M,Max Delq. Ever,Total Trades,Trades Open Last 12M,% Installment Trades,Months Since Most Recent Inq,Inq Last 6 Months,Inq Last 6 Months exl. 7 days,Unpaid Balance,Installment Burden,Revolving Trades w/ Balance,Installment Trades w/ Balance,Bank Trades w/ High Utilization Ratio,% Trades w/ Balance
0.007910666015531281,-0.015527368510306658,0.017840863400846084,-0.004664096591699338,0.0024568165867522723,0.008151561756069167,-0.008554356880857872,0.12699734209332741,-0.0293478278439612,-0.002746830568977149,0.0035898894356886785,0.01786312454535635,-0.0034479665842336964,-0.015507813752303326,0.03322255094066004,0.011634296893298424,-0.005231242105688316,0.005641804140413587,0.043248378731993956,-0.00022068316783570643,0.027519284292679247,-0.010353045036710445
-0.005817069534149649,-0.003803045703205832,0.003919881983508261,0.007973635120896789,0.004819354459960609,0.0066309840693529465,0.0316468190599505,0.07286117930084188,-0.02706857044338113,-0.0009289449154763624,0.00032460002236044116,0.015125075051426781,0.03396797104928434,0.013508307393670982,-0.01314402279619805,-0.004606724267533863,0.12403632467446683,0.001057144149466449,0.027886176947161112,-0.0030353940499926457,-0.003526285156172815,-0.020026767761749553
0.007853193366512037,-0.011083960674612835,0.0838917165060924,0.032871480779116335,-0.0020778274186177975,-0.008524280160842557,-0.020064526164089352,-0.05339209330031223,0.020366158761515818,-0.002905565252892539,0.0,0.020278905437460082,0.0,-0.014621208587588974,0.11428154082667752,0.04593268423907715,0.1351250349507319,0.008044181319495136,0.018407589669104163,0.0014206004344906598,0.05128581180496411,-0.003410023254771466
-0.006653396418619575,0.01420707123535854,-0.03641703256739201,0.06408906679527013,-0.002413754768445235,-0.007561374595234982,0.019193938817331974,-0.11433537817180679,0.03125174049115695,0.0033316477886763673,-0.00529166134271801,-0.009055119451895521,0.03321045632941069,0.016503251350060588,0.022930928364134545,0.008374489019335761,0.12009792418143019,0.0012226291242558585,0.011356227132444566,-0.0017269651328610108,0.014511625445728038,-0.01558856248405982
-0.022585772877206325,-0.0029652465027014234,-0.02040961333988369,-0.12814956550221132,0.008544117661467347,-0.007898850738866321,0.023703373579420192,0.12167149945777464,0.019771470179410187,-0.0017853722302381136,0.011593183336526314,-0.004557130414220463,0.0600912093314697,-0.01375973131098173,-0.003619542331041047,-0.0030061149129818818,0.138138683869483,-0.004651923548933363,0.03722068017444916,-0.010675875311426254,0.046011676520243655,-0.009776886878545499
0.019334638640823833,-0.002711533959638468,0.1173420790765668,0.0914476236749694,-0.004615004173007177,-0.005179594927290379,0.03440978448348282,0.07385304346589291,-0.03532838901480956,-0.001550861843403445,-0.006693670922298833,0.004038182122176812,0.009998734626170042,-0.017058842977257863,-0.01291395312138715,-0.005150521773730803,0.11559655182792358,0.0012049705313013775,-0.03794404145663947,-0.0009448578383599582,0.008152303048761134,-0.009737338439002319
-0.004071361864693979,0.0047531061895912455,-0.015784709158164767,-0.006722576946707234,0.0030338053802222327,0.008385044461385285,0.021876099193661208,0.11324153655114089,0.009892272294333648,0.0,0.0,-0.016976256054131195,-0.017127893714953345,-0.00913809996248647,-0.016048213914943044,-0.002141427275155269,0.1451337375939169,-0.0089220177708237,0.09566104965430144,0.0,0.0760279689970203,0.0
0.01681746149166763,-0.01840829736325411,0.09693733607564517,-0.047332756966898565,0.0,0.0,-0.022556059856984265,-0.05536555179115474,0.023915680696612374,0.0009145227686184199,0.0035066336023768935,0.022881997454064884,-0.00518120734680394,-0.011634573032696466,0.2499023728081933,0.0851606874960571,-0.080276554078339,0.0009942051717192202,0.08379672688964612,0.006404632421928236,-0.012977422971133579,-0.0022964267677968997
-0.002259682659747806,-0.015011828442382738,0.04939165608370742,-0.01866349058146858,-0.006445928175539959,-0.006324876827004733,-0.031182794183168265,-0.07532559402612973,0.02899231999326555,0.001645715069577493,0.004582522652456074,0.009817593208550014,-0.031160015887939138,-0.01672368640442902,-0.02097838031023249,-0.006992916709106876,0.12576669896799844,-0.00670837695364377,0.02446702834038603,-0.0009418602818825226,0.026171937653334695,-0.002369554956503296
0.0,0.017579934447727805,0.02260048339224705,0.06830208502358509,0.0,0.0,0.13254673121593114,0.08451338344837761,0.0,0.0,0.0,-0.01050875869368596,0.0,-0.005629645731950961,0.0,0.0,0.19720470960510472,0.0,-0.017342236512668585,0.0,0.0,-0.013790711697356461
0.010700663503286717,0.012351758207100105,0.004460672582457026,0.12965174899005288,-0.0007558679160258736,-0.0050291761806847204,0.032826203284243724,0.07297769194106887,-0.023485826830374812,-0.0018214040995129799,-0.010837549608652061,-0.008568991387827823,0.028449520441857556,0.014245714597385911,-0.029227630660986395,-0.011250591243001332,0.07509178399889618,0.005003970186857373,-0.039678913038958125,0.0003981205146232347,-0.0022175721662419656,-0.009524135124987232
-0.008967212516718677,-0.011971774353875836,0.004476720172056026,0.040905080299064776,0.009158842301446452,-0.004316861157431795,0.047183642977484924,0.09954515864876765,0.01270493151120114,-0.0022988265577341266,-0.006565234802401065,-0.0068031525633612255,0.013778515641731964,-0.009831895441783086,-0.015603664300795253,0.002447784943397646,0.12894430175077795,-0.004782356095275553,0.0648985757119345,-0.002900910944142479,0.058746061573503594,-0.017243704254952308
0.009542949933850742,0.014809948409070642,-0.009887320548217633,0.0271836097291374,0.006532253161241758,0.006025662684102727,0.032444132017679636,0.07682715524354039,-0.028597684274862964,-0.001034032714253162,-0.004425481609959425,-0.0019318349339785823,0.033983491677452224,0.015272948515222401,0.002204615905877408,0.0003246994742084411,0.021443818279463962,-0.0006723986038895402,0.013991308403249525,-0.002318130023891654,0.01622050025168098,-0.020926279736231124
-0.004902137028795925,0.01184182875000235,0.010942420747821192,-0.007509913154659667,-0.0017428179824566454,0.006737436126481193,-0.009849661316833978,-0.1116326411948651,-0.005987894645826429,0.0010288828157919289,-0.0031833589545225693,0.0075228374662473585,0.03981684534657763,0.018254132115096248,0.02006515196151095,0.005560112746122371,0.12177562304921774,0.009174356811691486,-0.022926757661870818,-0.0012865497080874234,0.018053179193177032,-0.003559016852515806
0.0055349004942482904,-0.015752827564271682,0.10578105201975303,0.058740492566798974,0.011501309261243542,0.021765580446496235,0.04330859881869534,0.08258553148199627,-0.04310423332732935,-0.0043394997177299,0.0,0.030845564411133508,-0.003967192962694474,-0.014390150660424195,0.0167383908511754,0.010457404654577285,-0.023299204970788967,0.0,0.02225241802930278,-0.0021228621761208433,-0.015222515729035657,0.0002022909447389476
-0.010039285349431104,-0.003884481865467755,-0.00523911340354799,-0.012522867767782636,0.005770648344855855,-0.0029542125126978264,0.04951561372957103,0.11057892434211804,0.004625194456993498,0.0,0.0,-0.004010733787649323,0.011770761585984724,-0.008412800877936388,-0.0020499288908127633,-0.0018806561184456783,0.1452344455089653,0.0036972705462123556,0.05944888406184201,0.0,0.07247071619745427,-0.013228524248883378
0.005503850609864684,-0.014178735293430847,0.06316838951527286,-0.001976984654536232,-0.0007169198691479028,0.0,0.012130959703727559,0.06731814326675332,-0.03185324884958102,0.0,-0.004890055481795302,0.02278728154972512,0.0,-0.01085919239942814,0.10168144112331631,0.024142312080733974,0.12205391432481856,0.0028341117627861054,0.03351907859024185,0.0,0.019513216453135196,-0.008083383265983402
-0.0036676019646472158,-0.013312950483381492,0.05078423443221103,-0.028998838365978996,-0.006110132655093914,-0.006896389572130332,0.03434975819213518,0.12473431858113024,0.01753918147096864,-0.0014642074482639073,0.007443149856268261,0.01635266205253974,0.0,-0.012196610935948482,-0.0032793819665315055,-0.0008783036308155912,0.09299223574356685,0.006380940231743681,0.023581065073393637,-0.002594435952154306,0.02317358013849874,0.002105099651520448
0.023482294046427217,-0.0026422928180671046,0.1311541905016312,0.08857677043286555,-0.005557058263566089,-0.005858877201624868,-0.02876173104713331,-0.06786450870530045,0.029472054276341864,0.0012413013406150086,-0.009334678981324396,0.0,0.04021551381273822,-0.015533648523051058,-0.021206090130348715,-0.008106429428752698,0.06611920812034759,0.0007622804239068026,-0.010595266945179482,0.002971834737744594,-0.014644635258200256,-0.01311977644436979
0.02562873659104162,0.011210934179533512,-0.029063178095372066,0.04711957184637046,0.0060577470355055694,0.005480667908663457,0.030876319635452017,0.07648057434513117,-0.029297109788849744,0.0,-0.0028674564088627293,-0.0014947949956436307,-0.04309504447582521,0.016687628745558514,0.001858068099481254,0.0,-0.0882745747266325,-0.0036953929946481542,-0.024764959711338783,0.004843071216313839,-0.003826998336585537,0.011060565927853318
0.002259209447430355,-0.0070820963496174005,-0.003992308786276377,-0.011997102626296913,0.0,-0.00484730684549603,0.03831336432325272,0.10860450767398283,0.011193305194019565,-0.003967434812409215,0.0023332570897994787,-0.0032420349923550085,-0.004714227154570372,-0.013373269866171308,0.014095281904441953,0.00790625854085774,0.1148205047439374,0.0,0.0888344084935544,-0.004302445953371592,0.0422969605268293,-0.005934319115420805
0.01816437386316913,0.0,0.011774116618836664,0.06331074495748507,0.00477040437748397,0.003973851225802596,0.027763015725525253,0.07312761962382025,-0.02177471803022614,0.0,-0.0034358675032926805,0.006133572045746917,0.022580466313439906,-0.04862662729004778,0.0057019103384359955,0.0025633707335376635,0.12231838098674114,0.0,0.010819910026474287,0.0,0.01645947732950709,-0.025026698360546606
0.0,0.012370645659753926,-0.03518992182029952,0.040731998306801506,0.003931921446380479,0.008148342423129812,0.03391139387993452,0.07723725328506265,-0.02876987035408947,0.0,-0.0023423575459609342,-0.0015154907124321423,0.04055604950885388,-0.0543663232674435,0.0024309058754744314,0.0,0.048286293722446874,0.0,0.03013699603148312,0.003437654809198304,0.016869251573369604,-0.011172088912792838
0.0005731805554934355,0.010060455687154912,-0.06049366837012343,0.026191116910943932,0.006021379280269745,0.006320283385642084,0.03285164882546415,0.07685803765845815,-0.028344077684579,-0.0024139307214755407,-0.0011113165955407567,-0.0014849301941568527,0.06482495152560991,-0.056984632922729705,0.0030804705022111634,0.0,0.0628372865261972,0.0034486783389769404,-0.024500530062172843,-0.0034000051157506983,0.016570716366764993,-0.006168747373201583
0.0006914513093236585,-0.006456370410993881,0.05086658842072161,-0.06432250316900684,-0.005880179765982423,-0.0057379554744732796,-0.03112998033515388,-0.07313531081767832,0.028480390130454895,0.001594660139647118,0.004604430949996019,0.008743028844590944,-0.0012051804362523868,0.05914758833761679,-0.02090377761470989,-0.008004164448539493,0.10314775850786621,-4.183861174832104e-05,0.02640175554238254,-0.002941418604162225,0.02671693274767245,-0.011324422414316956
0.0022968100521693346,0.014792779254237498,0.004066624297812682,-0.0796953025705895,0.004603880202426969,0.005582730468692232,0.031568990636560136,0.07273339511319378,-0.03052394830340488,-0.002447077829208999,0.009495953990473996,0.006784129386887772,0.029499670676638057,-0.051498181673433036,0.005060644177774104,0.0,0.12931691254379768,-0.0020298385614476167,0.06460345120342986,-0.000808086469016138,0.01787160879671243,-0.027296850405444884
-0.01145469946026012,0.0640310829260764,-0.07355307118250147,0.10635146313810984,-0.005893902244578086,-0.004736375148981453,0.1746679383486752,0.07482527407939743,-0.032194459856016294,0.008795166264970289,-0.00807867004480603,-0.014359667066410509,0.01958462810191819,0.04520002940103518,0.013307879939058354,0.006789719802560601,0.06852904420281325,0.0,-0.014557611004000215,0.0,0.006496231950611442,-0.022257661156240616
0.01582623938035288,-0.010971055458516954,0.07758550300617678,0.06832241696604546,-0.005491919585427177,0.0,-0.01597225810173153,-0.054670587428949924,0.02058535949101215,-0.001360887901934671,-0.005967197520661827,0.014817511505636122,0.0027409603394964455,0.048981580214316756,0.010946829777947226,0.004489538337150573,0.1826041149041528,0.007570447625028953,-0.008402533715756055,0.002163435977297845,0.039502019770847996,-0.010670487680226048
0.011615861185763063,-0.005238148310559784,0.05018485297007502,-0.027136072600949204,-0.004666306880803148,-0.005378545598728336,-0.02802187707842433,-0.06479663558520737,0.026305511843064268,0.002084316445353134,0.003760766610290355,0.008659120987201334,0.001119501147962207,0.05533773436086065,0.08529253850849301,0.024855611457839447,0.042443564503365686,-0.0017938182386133816,0.02511964978130653,0.000334751642700918,0.024325429909281965,0.0029623739754519596
0.01054783895702166,0.01029049157885853,0.07647427887071928,0.08633058975421654,-0.007974749506436452,0.0,-0.015980620743858323,-0.04481240002335832,0.01979960183709717,0.0,-0.009849845773661492,-0.0101810512654395,0.057607555075507466,0.04040742444160267,0.0,0.006690960014779701,0.2627229579493576,0.002659769002514051,-0.0370094710928211,0.0,0.0,-0.019726423205025267
0.00585750035578686,0.0,0.1082379097029198,0.08961444089098836,0.009799375670481836,0.0071105816633316166,0.06914847144787872,0.0900044588794327,-0.03573186201257101,0.0,-0.008670065764815188,0.0,0.07975369273071775,0.0520114520403335,0.0,-0.001090981454524409,-0.07281060804337768,-0.008520827798642522,-0.043580407477386396,0.0,-0.01571284894179075,-0.011124806511668861
0.015367140859228162,-0.007999328877176963,0.14376123591544665,0.05525715266274767,-0.004780155997754665,-0.005072814574892996,-0.024670870691422375,-0.06242268056783856,0.025792474053417513,0.001647893068052797,-0.008782363490745196,0.029692271578949887,-0.02168328544987931,0.05321188244292034,0.051017632290323356,0.01943752266495631,-0.007262152427050972,0.0048074661615695735,0.0609914420257616,0.0016128631269027999,0.003965615991302962,-0.013314744474766715
0.0,0.00709201681379748,0.0,0.017559334537913834,0.0,0.0,0.0,0.08556564162420083,0.01788957877554509,0.0,-0.002809788327247653,0.0,0.020394722644537455,0.04568889646936111,0.03661166924025183,0.01699170210299855,0.16234093099417457,0.0,0.022170546596667118,0.0,0.05913709050630875,-0.016689622682899696
0.011962287044634173,-0.014493743856876157,0.07559251826013749,0.061694057074571054,-0.002201377290327003,-0.0008226459347830395,0.009061933141222223,0.10100631996557824,-0.035676407876431254,-0.0040582480051009895,-0.004356925119380406,0.0030702604061181304,0.01249243623783497,0.04629304955283364,-0.0015736165089801912,0.0001636135457147858,0.09399167188512483,-0.0032487772608397886,-0.007913463479509053,0.0,0.02833003247605681,-0.0025217670902620837
0.0,0.0,-0.01619690917271452,0.05102512881755354,0.02840569015286848,0.031645884714395695,0.1245883067418182,0.08427058700210976,-0.01727325524539089,0.0,0.0,-0.009455944595565535,-0.007220386222724168,0.03188669763452717,0.007219949539723082,0.0,0.17995115039526027,0.003148742115994141,-0.016827505294189193,0.0,-0.014482298059378729,0.0
-0.003864954300908739,0.005243421523247228,-0.07915665308702204,0.016192785878717746,-0.006121845577434348,-0.006505433211643416,-0.02891575490253613,-0.0694797831844884,0.02910605166020054,0.0,-0.0024261192511288443,-0.013312694918023227,0.0,0.05522372282993812,0.10754272981161087,0.04082525705487133,0.0651296202799923,-0.003139892855885267,0.02432344500911998,0.0,0.0034773551860535767,-0.020929535971136448
-0.031719112984212844,-0.012598155159434188,-0.041091978675213775,0.028638172400836825,0.010262412094654665,0.018050177837809878,0.10990801886520452,0.13229219931622405,0.013928792113260535,-0.0033918955380197735,-0.005188744246385546,0.0,-0.013051430220421975,0.05596984288406226,0.052598525305648736,0.02070155695871087,-0.10660510121944738,-0.002906968519122085,-0.022368267654989907,0.0034125222781430375,-0.017637236049956206,0.0122393729709383
0.01305820540316427,0.0006220066000222624,0.09771728936130963,0.08827799133894232,-0.003870778025250793,-0.006576474012384093,0.029881478546149975,0.09854244323605144,-0.03850019637783328,-0.0018861217150752674,-0.008079929957542864,0.0,-0.00454889713651252,0.05339590084473955,-0.014810990525606638,-0.006310320328193786,0.06381144638674818,0.006677524494860976,-0.04397369114578195,0.0010996868719382324,-0.01232807265736946,-0.004431564682167433
-0.014336975927016129,0.0075838615344372765,-0.1388676519277014,-0.028054707681077734,-0.001204790674914115,-0.007086086841349113,0.03113638521831355,0.0748722651766407,0.04347985158560007,0.0,0.0014679637644154295,-0.04995227137001712,0.03965477661401905,-0.05869959891129566,0.002775740473348694,0.0023893198649996023,0.08933088513974505,-0.004748114395425015,0.030384534202003977,-0.001974794691406795,-0.00545831445063031,-0.0239130372095819
0.013134821430937554,-0.011060671423935964,0.08125680531963364,0.06990368985984788,0.002252345854775073,0.008216452545132591,-0.030900365685269576,-0.0732164120368125,-0.042882851146433004,0.0005888083894313098,-0.0065151999238377625,-0.007018746408534553,-0.02203029782360859,0.05952832856680713,0.0,-0.001332477363698098,0.048623751730059075,0.0,0.0442142875151498,0.002338841083909693,-0.016995753924694768,-0.01574622776863474
0.00888788192524037,0.011952102972166673,0.10423643673673616,-0.0679547624718736,0.005318395869954001,0.0032329605683524276,0.030766300735157487,0.07159267234223127,-0.025716182269819476,-0.0019161036829001554,0.005664310533373795,0.008411212869210316,-0.005902562213186996,-0.05118225742551409,-0.032990226335066875,-0.014913995548356096,0.11496057923068581,0.0,0.047279772186953506,-0.0006550183371989149,0.018151534195754104,-0.006788981812206635
0.007336615151521788,-0.009345597318857833,0.06713109290490397,0.02855902499271381,-0.004719435766343691,-0.0037183554220078414,-0.025382572319288546,-0.061661358188629264,0.025411801428923797,0.0010154821286344137,-0.003659997032552699,0.0,-0.01695753921943363,0.053786002571930086,0.0,0.0,0.24744836129925452,-0.003728900172021836,-0.041170089416806485,0.0,0.004456742367974609,0.007607386720631659
0.0,-0.007370466935403774,0.074730560228213,-0.04292124058368385,0.0,0.0,-0.019736099402366314,-0.053520000320300964,0.022443519794535433,0.00405609585135841,0.002267773391012917,-0.0033256512800972637,0.0,0.043339333828744664,0.12171163904532196,0.04240823660525045,0.1012813287457685,0.0,0.03905460109666538,-0.008232384671407078,0.07459468331212282,-0.013119854438466083
0.02779675075683663,-0.009522887833403534,0.10701374124779624,-0.04075810963821987,0.005631726553858962,0.007842820095442182,0.0,-0.04442330757187189,0.03751159860522488,0.002386536235047032,0.0037528233270411326,0.013603413900548075,0.0015101098137704702,-0.05280126799838883,-0.012563346255639846,0.0,0.11893833196835663,-0.00018961074051473958,0.04460595800419476,-0.002281316994353022,0.016284418726765754,0.0005538705769592422
0.0062337338782461685,0.010703526278430764,-0.014277272013801617,-0.06142834908139494,0.004764195137394123,0.0064090867138923355,0.032196988927007175,0.07671607866915439,-0.028225165979922195,0.0,0.0031232429714989456,-0.01011533875996145,0.011213646711633808,-0.058493846216066805,0.0012274178335451372,0.0006285346275890502,0.014270274330855093,-0.004222797482719753,0.03079305685108325,-0.0016479654748609417,0.01672100140250063,-0.0039751958132093895
0.0176869047253998,0.0,0.08957598838773084,0.06682043200261552,0.0,-0.015032743722496855,0.04479101520786494,0.07508194452944555,-0.02629796247214372,0.0,0.0,-0.005723446086490919,0.02990472478196249,0.027689872575628105,0.03341212160412543,0.0,0.15466572373923942,0.0,0.0,0.0,0.0,-0.02037994930886161
-0.01572048785716884,0.24593638009211144,-0.26832879930458525,0.07362357563029498,0.006207113188613639,-0.009604262774296435,0.035335369419489976,0.06495833048731714,-0.025359814820865134,0.00037157587041281026,-0.006525021648755791,-0.015104444111261828,-0.05820116751348814,0.052698737045424854,-0.017323492581037214,-0.02187301285873189,0.21313907319353892,0.0,0.007786662797954813,0.010802934799635233,0.045518865168935885,-0.011577702351264041
0.019395195399082465,-0.017023749432012125,0.14877235267022082,0.09852862628304193,-0.0034485440535518552,-0.00356561083980822,-0.028099999447362134,-0.05563291487089944,0.022646198163069203,0.0,-0.007188945295371271,0.01645092381566779,0.037923397689739125,0.05357667937692151,0.014446127820843584,0.006316447411200299,0.07622415880743383,0.0019222892998982388,-0.021889700262241574,0.001293726125087602,-0.01305082285094003,-0.008940159282228632
0.00819792976216057,0.004293742968909248,0.07388415212293961,0.07529711195509034,0.03271985798913226,0.041040387038078566,0.05291124058602185,0.08587164172086062,-0.032055266654264586,0.0,-0.008219277600331712,-0.011823606022326003,-0.006552962695781442,0.04826484540389617,0.0,0.0022369988216093817,-0.004809691133712379,0.0,-0.0035380251523742245,-0.0006417799403665159,-0.01185787418570694,-0.002021494554982406
0.004147544703775111,0.0031043414534352998,-0.010703849148239249,0.12715642402864424,0.005170171786397275,0.010027788801096112,0.0341620803194415,0.07508986910119318,-0.0272707581382804,-0.0017069480790059804,-0.008607414136585948,-0.0017143423784435619,-0.0007372366464631023,-0.05742299092994881,0.020127671336016388,0.005222591096215772,0.001486261052691909,-0.001836102461069175,0.014672022369883603,0.0052310237457948855,-0.005076182923703987,0.012032739825618699
-0.005745160078694437,0.0038075395823058966,-0.04751945561276041,0.03386277641540772,0.009909928305874817,0.006410711934194097,0.04884374297387756,0.11407786493667352,-0.0067178307413064894,-0.0021089719197517204,-0.0011925971119698953,-0.012438421955894965,0.005283058320456186,0.05095839699078349,-0.01816013875386091,-0.0075462661313207835,0.06363678560126296,0.002129630027662484,0.04251066391814687,-0.0021467253708370715,0.0268570875822024,-0.00945843085502679
0.0025698629919102545,-0.013178659374849022,0.04180559202236567,0.04813810655769288,0.0398151387004263,0.05626931390969814,0.10467905208065376,0.06578895612622468,-0.025940315283590087,-0.0034190511512048605,-0.0001824049373500003,0.008487541286548828,0.004916745795081223,0.04796315909508353,-0.017407776594919655,0.0,0.04851095564654284,0.006400388940999674,0.015182958109217992,0.002290191554793264,0.015108846307119672,-0.01561142214644351
0.006197945311206987,-0.004300849400383222,0.04237632739972558,0.055140736159858594,0.003017185290115909,0.00814538185119057,0.0036583139993331404,0.09167939062044772,-0.03778756199689981,-0.005432274870651899,-0.005035861066924385,0.0014631138904873109,0.001287075040837471,0.05481965834292568,-0.01774133963064184,-0.0067436476907311305,0.08297585248735662,0.0,0.0076918498478281555,-0.0015626095300554782,-0.015130493226640285,-0.021991674172409326
0.007924169059110295,0.009003691648528787,0.028355696233893654,0.09823349427312839,0.002719093871072248,0.0025561596729553673,0.03139176417535535,0.06987619708591951,-0.021857176137024252,0.0012101853982630847,-0.005703884455631053,0.006005528546195016,0.0588195007986075,-0.044527301204859746,0.01721432878367218,0.0063134047252146885,0.09013516750268968,0.004919177842650065,-0.047776284748148795,-0.00353303809710806,0.014589224191861871,-0.017358089862844872
0.0068471088606159025,-0.011842924010885172,0.05681322551917958,0.08926883957004447,0.010670872719725943,0.006094648148964219,0.053834837889432344,0.09563851637013367,-0.02668722844556521,-0.006406092531196762,-0.01133925439403427,0.004512544920156986,-0.0520375477531754,0.04355645387922599,-0.00877888452885306,-0.009318185035825599,0.1323372305980293,0.003907607784356889,0.010709664180682333,-0.0015949819978293561,0.0398295317993651,-0.022988025922651145
0.0,-0.012547490702280811,-0.02550691466825251,0.017063980611648075,-0.005710774677735286,-0.005992514707839961,0.018305916318990773,0.0900099238175033,-0.0420854787448382,0.0009023270886747148,-0.0009572964510511442,0.009382486302066367,0.015130754587875134,0.05858362768039994,0.01645007819946051,0.0060769105681216795,0.00939741646511505,0.0007721535375111443,0.006790303856281571,-0.001560172215182648,0.004971149945199677,0.0
0.008855375191333968,-0.01427425699645448,0.05162568673338683,-0.016324821329233477,-0.005338802940933408,-0.004999643257648505,0.056542891423854325,0.09371957076765884,-0.040961763330167,-0.0014098623084169704,0.002715875878049766,0.04144544679839259,-0.01305756179687284,0.05665192963906505,0.034724098215000845,0.012481130435563181,-0.07120661267940971,0.0042822770821614314,-0.009275302150155113,0.002478913840714657,-0.014727936301525663,0.016916236701892434
